id,postcode,latitude,longitude
1345113,DD37JH,56.472625811489400,-2.967087742824040
1345114,DD37JJ,56.472703617351000,-2.968631858345520
1345115,DD37JN,56.473763942358600,-2.969762744511380
1345125,DD37JQ,56.473542237419200,-2.971688862832520
1345126,DD37JW,56.474087713573400,-2.968569714505640
1345127,DD37JY,56.475210685492900,-2.973176334649270
1345128,DD37JZ,56.473763942358600,-2.969762744511380
1345129,DD37LA,56.475483293614700,-2.973930085865200
1345130,DD37LB,56.475594063468500,-2.972406902513840
1345131,DD37LD,56.475554922212200,-2.969370098348060
1345132,DD37LE,56.475346686488800,-2.967270584441960
1345133,DD37LG,56.475627919894200,-2.965767952254740
1345134,DD37LH,56.475497741253800,-2.966332843021770
1345135,DD37LJ,56.476705592219600,-2.965827795439640
1345136,DD37LL,56.477060100256500,-2.966453726200580
1345137,DD37LN,56.476534300209100,-2.967057277706350
1345138,DD37LP,56.476897905685100,-2.968819885411980
1345139,DD37LQ,56.476555803090900,-2.968908576241100
1345140,DD37LR,56.476254812168300,-2.969485349373930
1345141,DD37LS,56.475899939385800,-2.968908097334470
1345142,DD37LT,56.475780452634000,-2.971551249340620
1345143,DD37LU,56.475748966467900,-2.970982243427500
1345144,DD37LW,56.476398259080000,-2.970674132837770
1345145,DD37LX,56.476443774398600,-2.971746779850010
1345146,DD37LY,56.477109636917700,-2.971617684131560
1345147,DD37LZ,56.477071961092800,-2.970691332614190
1345148,DD37NA,56.477059082939800,-2.973483404185690
1345149,DD37NB,56.476683210069400,-2.973295198366740
1345150,DD37ND,56.476354540118300,-2.972815981848220
1345151,DD37NE,56.476044293929000,-2.973424953247630
1345152,DD37NF,56.476472090089400,-2.975010665707880
1345153,DD37NG,56.474235450485500,-2.964596228500680
1345154,DD37NH,56.474539096894300,-2.964831204554150
1345155,DD37NJ,56.474845161465200,-2.965910410044670
1345156,DD37NN,56.474972411273600,-2.964566222046520
1345157,DD37NP,56.475272623216200,-2.964086814540320
1345158,DD37NQ,56.475642961116100,-2.964989089400790
1345159,DD37NR,56.475587483322400,-2.962877229898110
1345160,DD37NS,56.475600033432000,-2.963575620311750
1345161,DD37NT,56.476917680469600,-2.962813508215370
1345162,DD37NU,56.477585673664700,-2.962408312062960
1345163,DD37NX,56.477307461179200,-2.962368799660350
1345164,DD37NY,56.477216953727800,-2.964769279454290
1345165,DD37NZ,56.477630558336900,-2.965883762857780
1345166,DD37PA,56.477620292538300,-2.964893160168670
1345167,DD37PD,56.476723754441900,-2.963490455858990
1345168,DD37PE,56.476454354866500,-2.962314737084050
1345169,DD37PF,56.476161321551300,-2.961868989443770
1345170,DD37PG,56.473677535471100,-2.965864516630070
1345171,DD37PH,56.476156741754700,-2.964774846266440
1345172,DD37PJ,56.476458494867800,-2.965253306989040
1345173,DD37PL,56.476947220182300,-2.964794904622880
1345174,DD37PP,56.472577223752300,-2.966404722722350
1345175,DD37PQ,56.473328598672000,-2.965677087436740
1345176,DD37PR,56.473645644487500,-2.965344237250380
1345177,DD37PS,56.473864384230000,-2.964943952677450
1345178,DD37PT,56.473763942358600,-2.969762744511380
1345179,DD37PU,56.472561512245300,-2.964959590526820
1345180,DD37PW,56.472185499687800,-2.964787721139080
1345181,DD37PY,56.472443481143100,-2.961645083974340
1345182,DD37PZ,56.472018448363700,-2.963160211025800
1345183,DD37QA,56.472001276112600,-2.964214902318350
1345184,DD37QB,56.472941710763500,-2.965748428002430
1345185,DD37QD,56.472744950404200,-2.964477254510630
1345186,DD37QE,56.472645281256100,-2.965740899709690
1345187,DD37QF,56.472495099943100,-2.965412427164680
1345188,DD37QG,56.473073370410300,-2.963836257593310
1345189,DD37QH,56.473326935163900,-2.964735514961460
1345190,DD37QJ,56.473625634777800,-2.964450891895950
1345191,DD37QL,56.473754544504500,-2.964048324978120
1345192,DD37QN,56.472106823498200,-2.965662294056700
1345193,DD37QP,56.473289459656000,-2.963776801726530
1345194,DD37QQ,56.473515791467600,-2.963555271210370
1345195,DD37QR,56.474022350212900,-2.963113567414360
1345196,DD37QS,56.474606478664400,-2.963095895185140
1345197,DD37QT,56.474702139892600,-2.963504164745840
1345198,DD37QU,56.475232076258600,-2.962364972987520
1345199,DD37QW,56.474313825585200,-2.962601471842530
1345200,DD37QX,56.473770157462800,-2.962035771153440
1345201,DD37QY,56.475391448219300,-2.961508596505060
1345202,DD37QZ,56.472634099291500,-2.963711492825810
1345203,DD37RA,56.472297416370400,-2.963102345406840
1345204,DD37RB,56.473423262620800,-2.975403256670590
1345205,DD37RD,56.472738792938100,-2.975612962287810
1345206,DD37RE,56.472089488086500,-2.975920959493580
1345207,DD37RF,56.471816636728500,-2.975199720440310
1345208,DD37RG,56.472757973034500,-2.974314809955370
1345209,DD37RH,56.471408845031000,-2.975643772516130
1345210,DD37RJ,56.470991558599600,-2.976152500657970
1345211,DD37RL,56.471942319372600,-2.976355465802330
1345212,DD37RN,56.472276848463600,-2.976088096358830
1345213,DD37RP,56.472469872036200,-2.976677436585720
1345214,DD37RQ,56.473277243847700,-2.975691710140150
1345215,DD37RR,56.473249322079100,-2.976957188571280
1345216,DD37RS,56.472696481929500,-2.976423528305370
1345217,DD37RT,56.473835050695700,-2.979017660908740
1345218,DD37RU,56.472056707813800,-2.977803118339240
1345219,DD37RW,56.472350798372300,-2.976966570269560
1345220,DD37RX,56.472920451289300,-2.977646763905590
1345221,DD37RY,56.473480733945800,-2.978375437100050
1345222,DD37RZ,56.473811525900900,-2.977442404654650
1345223,DD37SA,56.474232178139100,-2.977648022006420
1345224,DD37SB,56.474487944952400,-2.978255248648060
1345323,DD37SD,56.474637601055800,-2.979785082222150
1344825,DD37SF,56.473599196823500,-2.979303790116390
1344826,DD37SG,56.474173831916900,-2.979351056821090
1344827,DD37SH,56.473038219576300,-2.974094726038560
1344828,DD37SN,56.477616653831300,-2.967669272149040
1344829,DD37SR,56.468254813259800,-2.963048666607870
1344830,DD37ST,56.468035827678900,-2.963481359138110
1344831,DD37SW,56.477232295262000,-2.967415965366430
1344832,DD37SX,56.477251384431000,-2.969575700927050
1344833,DD37SY,56.477388821056200,-2.972680095537490
1344834,DD37SZ,56.478011042457700,-2.972387543831530
1344835,DD37TA,56.477634343550400,-2.970007580434400
1344836,DD37TB,56.467070246479100,-2.972091586338410
1344837,DD37TD,56.467475137837800,-2.970868394278150
1344838,DD37TE,56.467711733811800,-2.970484892255280
1344839,DD37TF,56.468049547698700,-2.969795577517640
1344840,DD37TG,56.469251077278600,-2.965492393388480
1344841,DD37TH,56.467802673238400,-2.971493530554230
1344842,DD37TJ,56.467995119306700,-2.971011515740940
1344843,DD37TS,56.469822309726200,-2.965977617026730
1344844,DD37TT,56.469431505212900,-2.966552029080990
1344845,DD37TU,56.469318150608500,-2.967263337410870
1344846,DD37TW,56.469035891884800,-2.967743102334530
1344847,DD37TY,56.469465164023000,-2.967997500073680
1344848,DD37TZ,56.469465164023000,-2.967997500073680
1344849,DD37UA,56.469843193555700,-2.966757273643350
1344850,DD37UB,56.469843193555700,-2.966757273643350
1344851,DD37UD,56.477462734318900,-2.974711369141030
1344852,DD37UE,56.477823952985400,-2.974477101520410
1344853,DD37UN,56.470245485014700,-2.964706040517460
1344856,DD38AA,56.474836606423000,-2.978475260166540
1344857,DD38AB,56.474922527284000,-2.976691732955760
1344858,DD38AD,56.474021403305200,-2.975889374245940
1344859,DD38AE,56.475280637446800,-2.975710649466580
1344860,DD38AF,56.475967274974100,-2.975225002491090
1344861,DD38AG,56.477286071311100,-2.975469884527070
1344862,DD38AH,56.477210637919900,-2.975922527965560
1344863,DD38AJ,56.476439020606500,-2.975789079792560
1344864,DD38AL,56.476114413654000,-2.977079508340520
1344865,DD38AN,56.475710831868300,-2.976987965685930
1344866,DD38AP,56.476628980845700,-2.976768037613390
1344867,DD38AQ,56.475264379894700,-2.976635577538520
1344868,DD38AR,56.475719850469900,-2.978124600125020
1344869,DD38AS,56.476841371685000,-2.977179364060790
1344870,DD38AT,56.477224048490200,-2.977643778491900
1344871,DD38AU,56.476551145661300,-2.978665495525190
1344878,DD38BD,56.477960017339400,-2.978880349646360
1344879,DD38BE,56.477523755555900,-2.976092916225600
1344880,DD38BG,56.477511779673000,-2.978755163379830
1344886,DD38BQ,56.477132331719900,-2.979021389062870
1344887,DD38BR,56.476815633844800,-2.979305460509780
1344893,DD38BY,56.476356877418400,-2.979374817449600
1344955,DD38HL,56.478325127988200,-2.975869959123670
1344956,DD38HN,56.478672019170000,-2.974028007199690
1344957,DD38HP,56.478432965966400,-2.977009210781160
1344958,DD38HR,56.478355638756100,-2.978841829497980
1344961,DD38HU,56.478888837410500,-2.979586163303970
1344962,DD38HW,56.478113676334200,-2.976481474635830
1344963,DD38HX,56.478690013637700,-2.977454177498810
1344964,DD38HY,56.479159318673000,-2.978326740677700
1344965,DD38JA,56.479238723428200,-2.977370870248960
1344966,DD38JB,56.479914806458200,-2.975943237644450
1344967,DD38JD,56.480594339918500,-2.977503141181260
1344968,DD38JE,56.480366321533700,-2.977935658428140
1344969,DD38JG,56.480970618852700,-2.978779268957810
1344970,DD38JH,56.480932910679000,-2.975579697838160
1344971,DD38JJ,56.481960123923900,-2.975200135593180
1344972,DD38JL,56.482007514088700,-2.976029438623740
1344973,DD38JN,56.481260240334700,-2.975084760970920
1344974,DD38JP,56.482063904703400,-2.974569553913390
1344975,DD38JQ,56.479510375755700,-2.977101843091070
1344980,DD38JW,56.481462633778700,-2.973336381316800
1344983,DD38JZ,56.481757509053200,-2.979254163128050
1344985,DD38LB,56.480883318936000,-2.977315733535800
1344986,DD38LD,56.481365571208200,-2.977685339992680
1344672,DD38SH,56.479039390349500,-2.971861831187700
1344335,DD46AD,56.465735519239700,-2.961199576138460
1344336,DD46AF,56.465721306274600,-2.963033210210790
1344337,DD46AN,56.466673716653600,-2.958382959988470
1344338,DD46AT,56.465062316708900,-2.961117645510600
1344339,DD46AY,56.465508841277600,-2.957980321165050
1344340,DD46BA,56.470017063246700,-2.947705498624910
1344341,DD46BD,56.466655067448900,-2.954974102517220
1344342,DD46BE,56.466572602173400,-2.954014439737390
1344343,DD46BG,56.466884123050800,-2.955564152008320
1344344,DD46BH,56.466988053429500,-2.953732710333520
1344345,DD46BN,56.467305441610600,-2.953351132451440
1344346,DD46BP,56.466809676429700,-2.961713636076970
1344347,DD46BQ,56.467156478193400,-2.955197690052400
1344348,DD46BR,56.466436020645700,-2.963554446505510
1344349,DD46BS,56.466002162601600,-2.962731948277860
1344350,DD46BU,56.465721306274600,-2.963033210210790
1344351,DD46BW,56.467464032644400,-2.961908720192560
1344352,DD46BY,56.465826785956000,-2.962175686851840
1344353,DD46DG,56.467034529639800,-2.958197284563430
1344354,DD46DL,56.467467038484600,-2.959198257529880
1344355,DD46DN,56.466717833858500,-2.959650046566130
1344356,DD46DP,56.466784801285600,-2.960284724847620
1344357,DD46DQ,56.467675810951200,-2.957758976499540
1344358,DD46DR,56.467213335711200,-2.960636388209880
1344359,DD46DT,56.467502593225200,-2.959247846547210
1344360,DD46EA,56.467876299514300,-2.960880366207540
1344361,DD46EB,56.467655373258900,-2.960404090098790
1344362,DD46ED,56.468194555697000,-2.958064198953930
1344363,DD46EH,56.467279944264800,-2.957830161464290
1344364,DD46EJ,56.467487674217100,-2.957689315831690
1344365,DD46EL,56.467930832821500,-2.957310931472290
1344366,DD46EN,56.467972534422700,-2.955396725648390
1344367,DD46EP,56.468311111076900,-2.956930956265270
1344368,DD46EQ,56.468535208123400,-2.954664224248890
1344369,DD46ER,56.468466960172900,-2.955360452190810
1344370,DD46ES,56.468216941906900,-2.955159398967740
1344371,DD46ET,56.468914723408800,-2.955550245056440
1344372,DD46EW,56.467947171127700,-2.957522345315140
1344373,DD46EY,56.469808637003800,-2.953803443385340
1344374,DD46EZ,56.468311495676500,-2.952207710072340
1344375,DD46HB,56.467989236793300,-2.952053563170100
1344376,DD46HD,56.469067179465300,-2.948558325871610
1344377,DD46HE,56.467689546259700,-2.951299442332030
1344378,DD46HF,56.468090506338500,-2.950562844357370
1344379,DD46HG,56.467992596618900,-2.951615410847230
1344380,DD46HJ,56.468566746492900,-2.951727163953790
1344381,DD46HL,56.468304974009200,-2.950714284550360
1344382,DD46HN,56.468309729611200,-2.951266261251780
1344383,DD46HP,56.468450810810500,-2.950442000138120
1344384,DD46HR,56.468688089313800,-2.949960991611580
1344385,DD46HS,56.469007452023900,-2.949319712309130
1344386,DD46HT,56.468563276610100,-2.948659376688410
1344387,DD46HW,56.468628477593000,-2.950706140030720
1344388,DD46HX,56.469446006180400,-2.947188089057570
1344389,DD46HY,56.468935721923500,-2.946948141191760
1344390,DD46HZ,56.467790011701700,-2.946383996458880
1344391,DD46JA,56.468028278383900,-2.948126640692670
1344392,DD46JB,56.467384178437800,-2.946584897566770
1344393,DD46JD,56.467312507394200,-2.947735492129540
1344394,DD46JE,56.466652923462600,-2.948222199485110
1344395,DD46JF,56.467770312559000,-2.948964215621050
1344396,DD46JG,56.467160150599500,-2.950036443528900
1344397,DD46JH,56.467399485846300,-2.951633032669360
1344398,DD46JJ,56.467033725892000,-2.948945837806130
1344399,DD46JL,56.466747102765800,-2.951178488088240
1344400,DD46JN,56.466943106721700,-2.951394386636660
1344401,DD46JP,56.466515291700500,-2.950945466188050
1344402,DD46JR,56.466562365281400,-2.953007899934380
1344403,DD46JS,56.466650308242200,-2.952084970195410
1344404,DD46JT,56.469427226221400,-2.946116336961210
1344405,DD46JU,56.468157731042000,-2.945289435832470
1344406,DD46JW,56.466841435109900,-2.951765144669330
1344407,DD46JX,56.467794131905000,-2.944663625431810
1344408,DD46JY,56.467450563128000,-2.944947245353010
1344409,DD46JZ,56.467103940021200,-2.944451716121720
1344410,DD46LA,56.468147705558300,-2.941880670382750
1344411,DD46LB,56.467998671901200,-2.939020330563160
1344413,DD46LE,56.468032273618100,-2.942884132420170
1344414,DD46LF,56.468245147872400,-2.943246493365030
1344415,DD46LG,56.468829042235800,-2.942076088338130
1344416,DD46LH,56.469262241199600,-2.945365583178200
1344417,DD46LJ,56.469167043491600,-2.943707607234610
1344418,DD46LL,56.469928995612000,-2.942752607176030
1344419,DD46LN,56.470375792180600,-2.943072090713960
1344420,DD46LP,56.470001547000300,-2.945026860682230
1344421,DD46LQ,56.468937191670200,-2.943214962811740
1344422,DD46LR,56.470352451319400,-2.946139354707960
1344423,DD46LS,56.472666396767300,-2.954881566435570
1344424,DD46LT,56.471834122095700,-2.954454852331260
1344495,DD46LU,56.471447614543000,-2.954477616497030
1344496,DD46LX,56.471548415969000,-2.955389166621110
1344497,DD46LY,56.470993609053700,-2.955099279896350
1344498,DD46LZ,56.470303935024000,-2.953653545837570
1344499,DD46NA,56.470749081513400,-2.954184137686990
1344500,DD46NB,56.471160166730000,-2.954470401906360
1344501,DD46ND,56.471211566518000,-2.953627609436480
1344502,DD46NE,56.471338571636600,-2.953468470189180
1344503,DD46NF,56.471607430718200,-2.953556373805760
1344504,DD46NG,56.471766751053800,-2.953868788036470
1344505,DD46NH,56.472625601714000,-2.954344854330540
1344506,DD46NJ,56.473162444758700,-2.954634291751690
1344507,DD46NL,56.473390756694700,-2.954153024900430
1344508,DD46NN,56.472665898433800,-2.953777711446270
1344509,DD46NP,56.471126475227300,-2.953008647543770
1344510,DD46NQ,56.472169103662500,-2.954122371977410
1344511,DD46NR,56.469685607953500,-2.952274577748050
1344512,DD46NS,56.468422755634000,-2.957599243373620
1344513,DD46NT,56.468702597570800,-2.957427745140020
1344514,DD46NU,56.468973706817900,-2.957223561795710
1344515,DD46NW,56.472084139568400,-2.953487163798410
1344516,DD46NY,56.468953738768400,-2.957482761606960
1344517,DD46NZ,56.469376803723900,-2.957379791627880
1344518,DD46PB,56.469908287175400,-2.957198389397840
1344519,DD46PD,56.468851222726900,-2.953292491988940
1344520,DD46PE,56.469598661151000,-2.955405112526300
1344521,DD46PF,56.469923399314700,-2.956403410981670
1344522,DD46PH,56.470583369031800,-2.957036827924310
1344523,DD46PJ,56.470664338798600,-2.957022633444400
1344524,DD46PL,56.470847746230000,-2.956540282768870
1344025,DD46PN,56.470998594903800,-2.955618837688760
1344026,DD46PP,56.471240504205800,-2.955706078435340
1344027,DD46PQ,56.469457552399600,-2.952723352353790
1344028,DD46PR,56.471177856180300,-2.956840768249980
1344029,DD46PS,56.471472555918900,-2.955906699850240
1344030,DD46PT,56.471702857059600,-2.956334535701130
1344031,DD46PW,56.471098512540600,-2.956643984140970
1344032,DD46PX,56.472087364138700,-2.956571463721910
1344033,DD46PZ,56.472574807800600,-2.956275299496180
1344034,DD46QA,56.472574807800600,-2.956275299496180
1344035,DD46QB,56.472715547644100,-2.955499654669060
1344036,DD46QD,56.472178706607900,-2.955210208527190
1344037,DD46QE,56.471605933853200,-2.954919868375210
1344038,DD46QF,56.472201782369200,-2.955714004396290
1344039,DD46QG,56.468572081239100,-2.958041246540720
1344040,DD46QH,56.469902027438800,-2.958009822050810
1344041,DD46QJ,56.469346757681800,-2.962427053973950
1344042,DD46QL,56.468905974947700,-2.962497056617000
1344043,DD46QN,56.470921834690900,-2.957418687155940
1344044,DD46QP,56.468342956676300,-2.962109491935060
1344045,DD46QQ,56.469021719153100,-2.957987647350520
1344046,DD46QR,56.468557787422500,-2.962212313915540
1344047,DD46QS,56.468969231523100,-2.962449963236630
1344048,DD46QT,56.468784619600900,-2.961925888683730
1344049,DD46QU,56.468843544601500,-2.961278124642660
1344050,DD46QW,56.471750123836400,-2.957196051706890
1344051,DD46QX,56.469512142953200,-2.963112968424310
1344052,DD46QY,56.469350849203700,-2.960739073584150
1344053,DD46QZ,56.468660747525300,-2.961679286453770
1344054,DD46RA,56.468477640042600,-2.960960483541620
1344055,DD46RB,56.468245651747500,-2.959591209436110
1344056,DD46RD,56.468555027633000,-2.960248264535580
1344057,DD46RE,56.468531639917200,-2.958624551771290
1344058,DD46RF,56.468774800429800,-2.958549524118830
1344059,DD46RG,56.468678955434500,-2.959326210158510
1344060,DD46RJ,56.469833462544300,-2.959907212824890
1344061,DD46RN,56.470164945088700,-2.960029203055180
1344062,DD46RP,56.469715874688600,-2.961170319837240
1344063,DD46RQ,56.468737443640300,-2.959895781339160
1344064,DD46RR,56.470161106566900,-2.959363597497410
1344065,DD46RS,56.469124751204300,-2.958607038632620
1344066,DD46RT,56.469516771637300,-2.957870264296390
1344067,DD46RU,56.470009162523900,-2.961583528686970
1344068,DD46RW,56.470200047093200,-2.958975013402440
1344069,DD46RX,56.470618670068400,-2.960608780968580
1344070,DD46SB,56.471191864515300,-2.962003010518730
1344071,DD46SD,56.471013090363800,-2.961884862155290
1344072,DD46SE,56.471818768345500,-2.962262358856940
1344073,DD46SF,56.471375794036800,-2.961455760363540
1344074,DD46SG,56.471561036571200,-2.961898721802100
1344075,DD46SH,56.471326170254900,-2.960902603528660
1344076,DD46SJ,56.471138035470200,-2.960832920447990
1344077,DD46SL,56.471329812570700,-2.960431955409590
1344078,DD46SN,56.471431183022200,-2.958941129209590
1344079,DD46SP,56.471431183022200,-2.958941129209590
1344080,DD46SQ,56.471662299082400,-2.960424120040520
1344125,DD46SS,56.472423500386200,-2.959583002206450
1344126,DD46SU,56.471513030520400,-2.958813333159780
1344127,DD46SW,56.471399262894600,-2.958420886060230
1344128,DD46SX,56.471594162872800,-2.957614171738740
1344129,DD46SY,56.471341018529400,-2.957818818642710
1344130,DD46SZ,56.471020018908500,-2.957502320439020
1344131,DD46TB,56.471872502466200,-2.957637413490790
1344132,DD46TE,56.472549837611300,-2.957183715780380
1344133,DD46TF,56.471937634907100,-2.957346865585660
1344134,DD46TH,56.473121978907600,-2.957555247455170
1344135,DD46TJ,56.471237077564600,-2.963124188684970
1344136,DD46TL,56.471772514223400,-2.963592262639320
1344137,DD46TN,56.470646106403600,-2.962865739962390
1344138,DD46TP,56.472268869542900,-2.957501299807380
1344139,DD46TQ,56.472966603118300,-2.959061014405120
1344140,DD47AA,56.473474433502900,-2.957288156323440
1344141,DD47AB,56.474375334747400,-2.956969929079200
1344142,DD47AD,56.474731664640500,-2.956199671614320
1344143,DD47AE,56.475152352760200,-2.956405059494900
1344144,DD47AF,56.475691165315000,-2.957603714600040
1344145,DD47AG,56.475792228657100,-2.957314042196020
1344146,DD47AH,56.476339823969600,-2.956207645689270
1344147,DD47AJ,56.476873879882600,-2.958023137451370
1344148,DD47AL,56.476656219685600,-2.955955847918030
1344149,DD47AN,56.477108362923200,-2.954408668212630
1344150,DD47AP,56.476990580354500,-2.955704497570610
1344151,DD47AQ,56.475978138910100,-2.956507003218980
1344152,DD47AR,56.473419435127000,-2.956264073616400
1344153,DD47AS,56.473849606176900,-2.956404759545480
1344154,DD47AT,56.474737787979400,-2.955404366233490
1344155,DD47AU,56.474559261519800,-2.954084943804500
1344156,DD47AW,56.477229114398200,-2.956230011255800
1344157,DD47AX,56.474559261519800,-2.954084943804500
1344158,DD47AY,56.475377185995300,-2.955209388638280
1344159,DD47AZ,56.475447804243300,-2.954204644440980
1344160,DD47BA,56.476697527599100,-2.954089896043470
1344161,DD47BB,56.477500732676200,-2.953623000838320
1344162,DD47BD,56.476432410209600,-2.953515032837360
1344163,DD47BE,56.478588629495400,-2.952351448489390
1344164,DD47BF,56.472825815317800,-2.951671426889970
1344165,DD47BG,56.479196341971800,-2.952772565983420
1344166,DD47BH,56.477345029383500,-2.955177653064910
1344167,DD47BJ,56.477691463799900,-2.956858574626450
1344168,DD47BL,56.478005358836100,-2.956931415735360
1344169,DD47BN,56.477960215539200,-2.955793812595970
1344170,DD47BP,56.478655389732400,-2.954187735997330
1344171,DD47BQ,56.477810513614400,-2.954231472337890
1344172,DD47BR,56.478390615096100,-2.957070996092540
1344174,DD47BT,56.478917430160900,-2.958659116602320
1344175,DD47BU,56.475836760358200,-2.945642683138260
1344176,DD47BW,56.478132769090000,-2.954385678388710
1344177,DD47BX,56.478770266876300,-2.956772077329840
1344178,DD47BY,56.478774282930300,-2.955083677237070
1344179,DD47BZ,56.478934727767800,-2.954081097388710
1344180,DD47DA,56.476232533167400,-2.944402471285230
1344181,DD47DB,56.479730438144200,-2.955757138275230
1344182,DD47DD,56.480086097303100,-2.957405930946400
1344183,DD47DE,56.480067171702600,-2.955197339165900
1344184,DD47DF,56.478168479173600,-2.959078585457580
1344185,DD47DG,56.475006382831100,-2.952018214278540
1344186,DD47DH,56.474706907926900,-2.950062655052820
1344187,DD47DJ,56.474829519517100,-2.949302725690810
1344188,DD47DL,56.474827979951700,-2.948328653834700
1344189,DD47DN,56.475155095365500,-2.944310774056040
1344190,DD47DP,56.474933386215400,-2.942746811041570
1344191,DD47DQ,56.475180136115900,-2.950447862320120
1344192,DD47DR,56.475422522242300,-2.942223212424830
1344193,DD47DS,56.476188508045500,-2.943102620814320
1344194,DD47DT,56.476941210473900,-2.943364813329030
1344195,DD47DU,56.476219628465700,-2.943736537245580
1344196,DD47DW,56.474725764246700,-2.947595581497410
1344197,DD47DX,56.477951080306200,-2.944071750034430
1344198,DD47DY,56.476454344889200,-2.945950265726750
1344199,DD47DZ,56.476628803558000,-2.946636461688960
1344200,DD47EA,56.476033652653700,-2.948098974668300
1344201,DD47EB,56.475452431736500,-2.948912423791940
1344202,DD47ED,56.475773204922000,-2.949261349426440
1344203,DD47EE,56.477012586210300,-2.946970713514790
1344204,DD47EF,56.478208246765500,-2.944516489706420
1344205,DD47EG,56.478509831157800,-2.945027281284150
1344206,DD47EH,56.478714602676800,-2.947630058569380
1344207,DD47EJ,56.478869716915200,-2.946140248614730
1344208,DD47EL,56.478147629131400,-2.948930986353900
1344209,DD47EN,56.478910045941400,-2.949096137087070
1344210,DD47EP,56.477943864255400,-2.952075533885370
1344211,DD47EQ,56.478230209193900,-2.946351628363100
1344212,DD47ER,56.478828528554000,-2.951529442185110
1344213,DD47ES,56.479601790683100,-2.951451380672930
1344214,DD47ET,56.473111912409400,-2.955363515763520
1344215,DD47EU,56.473404229849000,-2.954737761518770
1344216,DD47EW,56.478662546290500,-2.949739379544190
1344217,DD47EX,56.474016177530600,-2.953438208602780
1344218,DD47EY,56.476293048494300,-2.952943329542800
1344219,DD47EZ,56.475937351153200,-2.952463617940270
1344220,DD47FA,56.473833975302000,-2.945544174974140
1344223,DD47GZ,56.469280397754400,-2.940610201457910
1344224,DD47HA,56.475520158945100,-2.952972661449150
1344288,DD47HB,56.475894678659100,-2.952170330644100
1344289,DD47HD,56.474327396186600,-2.950345378903460
1344290,DD47HE,56.473392278942000,-2.949266844973080
1344291,DD47HF,56.473124850820300,-2.947815417500620
1344293,DD47HH,56.473265959289100,-2.945806015434320
1344294,DD47HJ,56.473860628639700,-2.942038408604240
1344295,DD47HL,56.472811849838900,-2.942905242808630
1344296,DD47HN,56.472237762200200,-2.945147363847540
1344297,DD47HP,56.471939546915900,-2.940643508812380
1344298,DD47HQ,56.472682697857400,-2.945710343558850
1344299,DD47HR,56.471553767729900,-2.939384065685830
1344300,DD47HS,56.470951921242900,-2.939369199010500
1344301,DD47HT,56.472191053991300,-2.939464739404660
1344302,DD47HU,56.473592747000100,-2.940635704051120
1344303,DD47HW,56.472810998780900,-2.941833842539630
1344304,DD47HX,56.474428391145600,-2.940623908591680
1344305,DD47HY,56.474488314091000,-2.942200062931370
1344306,DD47HZ,56.474906201246700,-2.941593529298180
1344307,DD47JA,56.476290523789600,-2.942683054161250
1344308,DD47JB,56.476869240810500,-2.942194125571230
1344309,DD47JD,56.478077477919700,-2.942808537811570
1344311,DD47JF,56.478062699002400,-2.943571228583320
1344313,DD47JH,56.471799550869300,-2.948415456495890
1344314,DD47JJ,56.470781093711000,-2.947659609779620
1344318,DD47JQ,56.471146644850600,-2.945672144330050
1343995,DD47TX,56.478527258768100,-2.946277845198680
1344004,DD47UP,56.475703208225800,-2.946662119916750
1344013,DD48AA,56.479592826560100,-2.944388529859920
1344014,DD48AB,56.479671106798900,-2.943546205103080
1344015,DD48AD,56.479817421305300,-2.943208880329490
1344016,DD48AE,56.480097489983700,-2.943004759382360
1344017,DD48AF,56.480630781418500,-2.943764860635830
1344018,DD48AG,56.480769814749600,-2.944385296195460
1344019,DD48AH,56.479850979995800,-2.944703427325840
1344020,DD48AJ,56.481464416374900,-2.945198151294180
1344021,DD48AL,56.481577236195300,-2.945720533017210
1344022,DD48AN,56.481792366913000,-2.944605542007300
1344023,DD48AP,56.481423872025900,-2.942258300997420
1344024,DD48AQ,56.480352408367200,-2.944926959139430
1344081,DD48AR,56.480790899231000,-2.941609391222110
1344082,DD48AS,56.481133352248300,-2.941471744569650
1344083,DD48AT,56.482075030546200,-2.944060508844880
1344085,DD48AW,56.481850484419700,-2.942869640094140
1344100,DD48BU,56.481843480592800,-2.940239093047190
1344102,DD48BX,56.478962476657900,-2.941028328669950
1344107,DD48DH,56.480754587031500,-2.939286685819540
1344108,DD48DJ,56.480013947945800,-2.942174646341720
1344109,DD48DL,56.481082035104000,-2.939944238348770
1344113,DD48EB,56.479285604892200,-2.942254010492910
1344114,DD48ED,56.478120556735500,-2.940682784020620
1343899,DD48UA,56.480309864942700,-2.949325919356950
1343900,DD48UB,56.480088772964500,-2.946511546996360
1343918,DD48WA,56.479728025390000,-2.945512170696770
1343919,DD48WE,56.479994911351700,-2.945859766404650
1343920,DD48WF,56.479534853982700,-2.944922874183570
1343428,DD48XF,56.479680846086900,-2.939893358255690
1343429,DD48XG,56.479289915545500,-2.940500652913470
1343430,DD48XH,56.478933785739800,-2.938884515732990
1343435,DD48XQ,56.479931119036400,-2.938876674607790
1343441,DD49AA,56.478118037124800,-2.966740384413120
1343442,DD49AB,56.478011760158500,-2.968848269010710
1343443,DD49AD,56.477783138059500,-2.969361969082340
1343444,DD49AE,56.480171877819300,-2.970656830361810
1343445,DD49AF,56.479890748803100,-2.970990610329900
